period,year,quarter,zip,city,county,Electric,Hydrogen,PHEV,total
2020-Q2,2020,2,91506,,,11,0,1,12
2020-Q2,2020,2,91507,,,1,0,0,1
2020-Q2,2020,2,91521,,,1,0,0,1
2020-Q2,2020,2,91601,,,9,0,5,14
2020-Q2,2020,2,91602,,,15,0,4,19
2020-Q2,2020,2,91604,,,42,1,14,57
2020-Q2,2020,2,91605,,,12,0,8,20
2020-Q2,2020,2,91606,,,11,0,2,13
2020-Q2,2020,2,91607,,,21,0,7,28
2020-Q2,2020,2,91701,,,10,0,6,16
2020-Q2,2020,2,91702,,,14,0,6,20
2020-Q2,2020,2,91706,,,9,0,4,13
2020-Q2,2020,2,91708,,,2,1,2,5
2020-Q2,2020,2,91709,,,53,1,10,64
2020-Q2,2020,2,91710,,,30,0,9,39
2020-Q2,2020,2,91711,,,17,0,4,21
2020-Q2,2020,2,91722,,,6,0,4,10
2020-Q2,2020,2,91723,,,4,0,2,6
2020-Q2,2020,2,91724,,,5,0,1,6
2020-Q2,2020,2,91730,,,15,0,9,24
2020-Q2,2020,2,91731,,,6,0,2,8
2020-Q2,2020,2,91732,,,17,0,10,27
2020-Q2,2020,2,91733,,,5,1,2,8
2020-Q2,2020,2,91736,,,1,0,0,1
2020-Q2,2020,2,91737,,,11,1,4,16
2020-Q2,2020,2,91739,,,23,0,8,31
2020-Q2,2020,2,91740,,,10,0,0,10
2020-Q2,2020,2,91741,,,11,0,5,16
2020-Q2,2020,2,91744,,,4,0,5,9
2020-Q2,2020,2,91745,,,20,0,7,27
2020-Q2,2020,2,91746,,,1,0,4,5
2020-Q2,2020,2,91748,,,17,0,15,32
2020-Q2,2020,2,91750,,,19,0,1,20
2020-Q2,2020,2,91752,,,8,0,5,13
2020-Q2,2020,2,91754,,,16,0,2,18
2020-Q2,2020,2,91755,,,6,0,1,7
2020-Q2,2020,2,91761,,,10,0,5,15
2020-Q2,2020,2,91762,,,9,0,2,11
2020-Q2,2020,2,91763,,,3,0,3,6
2020-Q2,2020,2,91764,,,7,0,3,10
2020-Q2,2020,2,91765,,,27,2,8,37
2020-Q2,2020,2,91766,,,7,0,7,14
2020-Q2,2020,2,91767,,,3,0,1,4
2020-Q2,2020,2,91768,,,4,0,0,4
2020-Q2,2020,2,91770,,,17,1,16,34
2020-Q2,2020,2,91773,,,9,1,3,13
2020-Q2,2020,2,91775,,,10,1,0,11
2020-Q2,2020,2,91776,,,12,0,10,22
2020-Q2,2020,2,91780,,,25,0,8,33
2020-Q2,2020,2,91784,,,15,0,5,20
2020-Q2,2020,2,91786,,,7,0,4,11
2020-Q2,2020,2,91789,,,24,3,11,38
2020-Q2,2020,2,91790,,,5,1,8,14
2020-Q2,2020,2,91791,,,12,0,8,20
2020-Q2,2020,2,91792,,,8,0,2,10
2020-Q2,2020,2,91801,,,11,0,7,18
2020-Q2,2020,2,91803,,,5,1,7,13
2020-Q2,2020,2,91901,,,1,1,3,5
2020-Q2,2020,2,91902,,,5,0,4,9
2020-Q2,2020,2,91910,,,10,0,2,12
2020-Q2,2020,2,91911,,,4,0,0,4
2020-Q2,2020,2,91912,,,1,0,0,1
2020-Q2,2020,2,91913,,,23,0,7,30
2020-Q2,2020,2,91914,,,7,0,2,9
2020-Q2,2020,2,91915,,,9,0,2,11
2020-Q2,2020,2,91932,,,3,0,3,6
2020-Q2,2020,2,91935,,,7,0,0,7
2020-Q2,2020,2,91941,,,10,0,4,14
2020-Q2,2020,2,91942,,,4,0,1,5
2020-Q2,2020,2,91945,,,1,0,1,2
2020-Q2,2020,2,91950,,,1,0,1,2
2020-Q2,2020,2,91963,,,0,0,1,1
2020-Q2,2020,2,91977,,,5,0,4,9
2020-Q2,2020,2,91978,,,1,0,0,1
2020-Q2,2020,2,92003,,,3,0,0,3
2020-Q2,2020,2,92007,,,5,0,2,7
2020-Q2,2020,2,92008,,,13,0,3,16
2020-Q2,2020,2,92009,,,27,0,10,37
2020-Q2,2020,2,92010,,,8,0,5,13
2020-Q2,2020,2,92011,,,17,0,7,24
2020-Q2,2020,2,92014,,,15,0,4,19
2020-Q2,2020,2,92019,,,8,0,1,9
2020-Q2,2020,2,92020,,,4,0,4,8
2020-Q2,2020,2,92021,,,5,0,1,6
2020-Q2,2020,2,92024,,,30,0,11,41
2020-Q2,2020,2,92025,,,8,0,1,9
2020-Q2,2020,2,92026,,,10,0,2,12
2020-Q2,2020,2,92027,,,13,0,5,18
2020-Q2,2020,2,92028,,,8,0,3,11
2020-Q2,2020,2,92029,,,11,0,2,13
2020-Q2,2020,2,92037,,,42,0,9,51
2020-Q2,2020,2,92040,,,3,0,1,4
2020-Q2,2020,2,92051,,,0,0,1,1
2020-Q2,2020,2,92054,,,6,0,4,10
2020-Q2,2020,2,92056,,,10,0,3,13
2020-Q2,2020,2,92057,,,15,0,6,21
2020-Q2,2020,2,92058,,,4,0,1,5
2020-Q2,2020,2,92059,,,0,0,1,1
2020-Q2,2020,2,92060,,,1,0,0,1
2020-Q2,2020,2,92064,,,18,0,6,24
2020-Q2,2020,2,92065,,,4,0,1,5
2020-Q2,2020,2,92067,,,17,0,4,21
2020-Q2,2020,2,92069,,,14,0,5,19
2020-Q2,2020,2,92071,,,14,0,2,16
2020-Q2,2020,2,92075,,,11,0,2,13
2020-Q2,2020,2,92078,,,25,0,8,33
2020-Q2,2020,2,92081,,,10,0,4,14
2020-Q2,2020,2,92082,,,4,0,1,5
2020-Q2,2020,2,92083,,,5,0,2,7
2020-Q2,2020,2,92084,,,3,0,1,4
2020-Q2,2020,2,92086,,,1,0,0,1
2020-Q2,2020,2,92088,,,0,0,1,1
2020-Q2,2020,2,92091,,,2,0,0,2
2020-Q2,2020,2,92101,,,20,0,1,21
2020-Q2,2020,2,92102,,,6,0,2,8
2020-Q2,2020,2,92103,,,14,0,9,23
2020-Q2,2020,2,92104,,,15,0,7,22
2020-Q2,2020,2,92105,,,11,0,4,15
2020-Q2,2020,2,92106,,,7,0,0,7
2020-Q2,2020,2,92107,,,12,0,4,16
2020-Q2,2020,2,92108,,,9,0,6,15
2020-Q2,2020,2,92109,,,9,0,9,18
2020-Q2,2020,2,92110,,,10,0,1,11
2020-Q2,2020,2,92111,,,7,0,5,12
2020-Q2,2020,2,92114,,,9,0,1,10
2020-Q2,2020,2,92115,,,10,0,2,12
2020-Q2,2020,2,92116,,,7,0,8,15
2020-Q2,2020,2,92117,,,18,0,2,20
2020-Q2,2020,2,92118,,,8,0,3,11
2020-Q2,2020,2,92119,,,8,0,0,8
2020-Q2,2020,2,92120,,,13,0,2,15
2020-Q2,2020,2,92121,,,5,0,2,7
2020-Q2,2020,2,92122,,,28,0,2,30
2020-Q2,2020,2,92123,,,13,0,3,16
2020-Q2,2020,2,92124,,,8,0,1,9
2020-Q2,2020,2,92126,,,15,0,8,23
2020-Q2,2020,2,92127,,,53,0,12,65
2020-Q2,2020,2,92128,,,17,0,6,23
2020-Q2,2020,2,92129,,,24,0,7,31
2020-Q2,2020,2,92130,,,68,0,10,78
2020-Q2,2020,2,92131,,,23,0,4,27
2020-Q2,2020,2,92138,,,1,0,0,1
2020-Q2,2020,2,92139,,,4,0,0,4
2020-Q2,2020,2,92154,,,3,0,2,5
2020-Q2,2020,2,92159,,,0,0,1,1
2020-Q2,2020,2,92166,,,0,0,1,1
2020-Q2,2020,2,92169,,,0,0,1,1
2020-Q2,2020,2,92171,,,1,0,0,1
2020-Q2,2020,2,92173,,,0,0,2,2
2020-Q2,2020,2,92192,,,1,0,0,1
2020-Q2,2020,2,92201,,,0,0,4,4
2020-Q2,2020,2,92203,,,6,0,5,11
2020-Q2,2020,2,92210,,,3,0,2,5
2020-Q2,2020,2,92211,,,6,0,4,10
2020-Q2,2020,2,92220,,,6,0,0,6
2020-Q2,2020,2,92223,,,14,0,5,19
2020-Q2,2020,2,92227,,,3,0,0,3
2020-Q2,2020,2,92231,,,2,0,0,2
2020-Q2,2020,2,92234,,,7,0,3,10
2020-Q2,2020,2,92236,,,1,0,1,2
2020-Q2,2020,2,92240,,,1,0,1,2
2020-Q2,2020,2,92241,,,0,0,1,1
2020-Q2,2020,2,92243,,,1,0,0,1
2020-Q2,2020,2,92251,,,3,0,1,4
2020-Q2,2020,2,92252,,,2,0,0,2
2020-Q2,2020,2,92253,,,11,0,5,16
2020-Q2,2020,2,92256,,,1,0,0,1
2020-Q2,2020,2,92260,,,5,0,1,6
2020-Q2,2020,2,92262,,,10,0,3,13
2020-Q2,2020,2,92263,,,1,0,0,1
2020-Q2,2020,2,92264,,,11,0,8,19
2020-Q2,2020,2,92270,,,7,0,8,15
2020-Q2,2020,2,92276,,,1,0,0,1
2020-Q2,2020,2,92277,,,2,0,0,2
2020-Q2,2020,2,92284,,,3,0,0,3
2020-Q2,2020,2,92285,,,1,0,0,1
2020-Q2,2020,2,92307,,,6,0,3,9
2020-Q2,2020,2,92308,,,4,0,1,5
2020-Q2,2020,2,92310,,,1,0,0,1
2020-Q2,2020,2,92311,,,0,0,1,1
2020-Q2,2020,2,92313,,,2,0,0,2
2020-Q2,2020,2,92314,,,1,0,0,1
2020-Q2,2020,2,92316,,,1,0,1,2
2020-Q2,2020,2,92320,,,0,0,1,1
2020-Q2,2020,2,92321,,,1,0,0,1
2020-Q2,2020,2,92324,,,0,0,2,2
2020-Q2,2020,2,92325,,,1,0,0,1
2020-Q2,2020,2,92329,,,1,0,0,1
2020-Q2,2020,2,92335,,,7,0,2,9
2020-Q2,2020,2,92336,,,18,0,10,28
2020-Q2,2020,2,92337,,,6,0,0,6
2020-Q2,2020,2,92342,,,1,0,1,2
2020-Q2,2020,2,92344,,,1,0,0,1
2020-Q2,2020,2,92345,,,3,0,4,7
2020-Q2,2020,2,92346,,,8,0,4,12
2020-Q2,2020,2,92352,,,1,0,2,3
2020-Q2,2020,2,92354,,,4,0,1,5
2020-Q2,2020,2,92359,,,0,0,1,1
2020-Q2,2020,2,92368,,,1,0,0,1
2020-Q2,2020,2,92371,,,3,0,0,3
2020-Q2,2020,2,92373,,,7,0,5,12
2020-Q2,2020,2,92374,,,3,0,2,5
2020-Q2,2020,2,92376,,,5,0,5,10
2020-Q2,2020,2,92377,,,1,0,1,2
2020-Q2,2020,2,92382,,,2,0,0,2
2020-Q2,2020,2,92392,,,5,0,3,8
2020-Q2,2020,2,92394,,,3,0,1,4
2020-Q2,2020,2,92395,,,4,0,0,4
2020-Q2,2020,2,92397,,,0,0,1,1
2020-Q2,2020,2,92399,,,14,0,1,15
2020-Q2,2020,2,92404,,,3,0,2,5
2020-Q2,2020,2,92405,,,1,0,0,1
2020-Q2,2020,2,92407,,,3,0,4,7
2020-Q2,2020,2,92408,,,2,0,1,3
2020-Q2,2020,2,92411,,,1,0,0,1
2020-Q2,2020,2,92501,,,3,0,2,5
2020-Q2,2020,2,92503,,,8,0,5,13
2020-Q2,2020,2,92504,,,5,0,9,14
2020-Q2,2020,2,92505,,,6,0,2,8
2020-Q2,2020,2,92506,,,14,0,2,16
2020-Q2,2020,2,92507,,,3,1,0,4
2020-Q2,2020,2,92508,,,11,0,2,13
2020-Q2,2020,2,92509,,,7,0,3,10
2020-Q2,2020,2,92530,,,9,0,7,16
2020-Q2,2020,2,92532,,,9,0,5,14
2020-Q2,2020,2,92543,,,3,0,1,4
2020-Q2,2020,2,92544,,,2,0,0,2
2020-Q2,2020,2,92545,,,3,0,1,4
2020-Q2,2020,2,92548,,,1,0,0,1
2020-Q2,2020,2,92551,,,5,0,0,5
2020-Q2,2020,2,92553,,,3,0,0,3
2020-Q2,2020,2,92555,,,7,0,5,12
2020-Q2,2020,2,92557,,,3,0,1,4
2020-Q2,2020,2,92561,,,1,0,0,1
2020-Q2,2020,2,92562,,,14,0,6,20
2020-Q2,2020,2,92563,,,15,0,5,20
2020-Q2,2020,2,92567,,,1,0,1,2
2020-Q2,2020,2,92570,,,11,0,0,11
2020-Q2,2020,2,92571,,,5,0,2,7
2020-Q2,2020,2,92582,,,3,0,0,3
2020-Q2,2020,2,92584,,,13,0,5,18
2020-Q2,2020,2,92585,,,4,0,2,6
2020-Q2,2020,2,92586,,,1,0,2,3
2020-Q2,2020,2,92587,,,2,0,2,4
2020-Q2,2020,2,92590,,,3,0,1,4
2020-Q2,2020,2,92591,,,11,0,2,13
2020-Q2,2020,2,92592,,,24,0,8,32
2020-Q2,2020,2,92595,,,5,0,2,7
2020-Q2,2020,2,92596,,,8,0,4,12
2020-Q2,2020,2,92602,,,43,0,13,56
2020-Q2,2020,2,92603,,,27,1,11,39
2020-Q2,2020,2,92604,,,19,1,2,22
2020-Q2,2020,2,92606,,,10,0,10,20
2020-Q2,2020,2,92610,,,15,0,3,18
2020-Q2,2020,2,92612,,,24,0,5,29
2020-Q2,2020,2,92614,,,21,0,8,29
2020-Q2,2020,2,92617,,,5,1,4,10
2020-Q2,2020,2,92618,,,109,3,20,132
2020-Q2,2020,2,92619,,,1,0,0,1
2020-Q2,2020,2,92620,,,81,2,8,91
2020-Q2,2020,2,92624,,,2,0,0,2
2020-Q2,2020,2,92625,,,19,0,6,25
2020-Q2,2020,2,92626,,,26,0,8,34
2020-Q2,2020,2,92627,,,33,3,3,39
2020-Q2,2020,2,92629,,,23,0,4,27
2020-Q2,2020,2,92630,,,33,1,13,47
2020-Q2,2020,2,92637,,,4,0,5,9
2020-Q2,2020,2,92646,,,24,0,6,30
2020-Q2,2020,2,92647,,,13,0,8,21
2020-Q2,2020,2,92648,,,50,0,6,56
2020-Q2,2020,2,92649,,,25,0,6,31
2020-Q2,2020,2,92651,,,44,1,8,53
2020-Q2,2020,2,92652,,,1,0,0,1
2020-Q2,2020,2,92653,,,21,0,7,28
2020-Q2,2020,2,92655,,,4,0,0,4
2020-Q2,2020,2,92656,,,28,1,6,35
2020-Q2,2020,2,92657,,,30,0,4,34
2020-Q2,2020,2,92658,,,2,0,0,2
2020-Q2,2020,2,92660,,,46,1,13,60
2020-Q2,2020,2,92661,,,2,0,0,2
2020-Q2,2020,2,92662,,,3,0,0,3
2020-Q2,2020,2,92663,,,19,0,9,28
2020-Q2,2020,2,92672,,,25,0,4,29
2020-Q2,2020,2,92673,,,31,0,5,36
2020-Q2,2020,2,92675,,,25,0,4,29
2020-Q2,2020,2,92676,,,1,0,0,1
2020-Q2,2020,2,92677,,,44,0,13,57
2020-Q2,2020,2,92679,,,43,0,11,54
2020-Q2,2020,2,92683,,,14,0,10,24
2020-Q2,2020,2,92688,,,13,0,6,19
2020-Q2,2020,2,92691,,,26,1,4,31
2020-Q2,2020,2,92692,,,28,0,7,35
2020-Q2,2020,2,92694,,,49,3,11,63
2020-Q2,2020,2,92701,,,5,0,2,7
2020-Q2,2020,2,92703,,,1,0,0,1
2020-Q2,2020,2,92704,,,11,0,2,13
2020-Q2,2020,2,92705,,,26,0,10,36
2020-Q2,2020,2,92706,,,3,0,1,4
2020-Q2,2020,2,92707,,,4,0,1,5
2020-Q2,2020,2,92708,,,28,0,10,38
2020-Q2,2020,2,92780,,,7,0,1,8
2020-Q2,2020,2,92782,,,25,0,8,33
2020-Q2,2020,2,92801,,,10,0,2,12
2020-Q2,2020,2,92802,,,5,0,4,9
2020-Q2,2020,2,92804,,,10,0,9,19
2020-Q2,2020,2,92805,,,11,1,9,21
2020-Q2,2020,2,92806,,,9,0,20,29
2020-Q2,2020,2,92807,,,29,0,12,41
2020-Q2,2020,2,92808,,,23,0,4,27
2020-Q2,2020,2,92821,,,14,0,11,25
2020-Q2,2020,2,92823,,,6,1,3,10
2020-Q2,2020,2,92831,,,19,0,4,23
2020-Q2,2020,2,92832,,,4,0,3,7
2020-Q2,2020,2,92833,,,20,0,13,33
2020-Q2,2020,2,92835,,,10,0,0,10
2020-Q2,2020,2,92840,,,13,1,2,16
2020-Q2,2020,2,92841,,,8,0,5,13
2020-Q2,2020,2,92842,,,0,0,1,1
2020-Q2,2020,2,92843,,,6,1,2,9
2020-Q2,2020,2,92844,,,4,0,5,9
2020-Q2,2020,2,92845,,,5,0,2,7
2020-Q2,2020,2,92860,,,8,0,1,9
2020-Q2,2020,2,92861,,,4,0,2,6
2020-Q2,2020,2,92865,,,5,0,9,14
2020-Q2,2020,2,92866,,,4,0,1,5
2020-Q2,2020,2,92867,,,17,0,7,24
2020-Q2,2020,2,92868,,,4,0,1,5
2020-Q2,2020,2,92869,,,22,0,6,28
2020-Q2,2020,2,92870,,,14,0,8,22
2020-Q2,2020,2,92877,,,0,0,1,1
2020-Q2,2020,2,92878,,,1,0,0,1
2020-Q2,2020,2,92879,,,9,0,2,11
2020-Q2,2020,2,92880,,,26,1,5,32
2020-Q2,2020,2,92881,,,14,0,7,21
2020-Q2,2020,2,92882,,,16,1,7,24
2020-Q2,2020,2,92883,,,34,0,4,38
2020-Q2,2020,2,92885,,,1,0,0,1
2020-Q2,2020,2,92886,,,33,3,14,50
2020-Q2,2020,2,92887,,,21,1,5,27
2020-Q2,2020,2,93001,,,7,0,2,9
2020-Q2,2020,2,93003,,,12,0,3,15
2020-Q2,2020,2,93004,,,2,0,3,5
2020-Q2,2020,2,93010,,,13,0,6,19
2020-Q2,2020,2,93012,,,26,0,3,29
2020-Q2,2020,2,93013,,,3,0,1,4
2020-Q2,2020,2,93021,,,17,0,1,18
2020-Q2,2020,2,93022,,,0,0,2,2
2020-Q2,2020,2,93023,,,12,0,4,16
2020-Q2,2020,2,93024,,,0,0,1,1
2020-Q2,2020,2,93030,,,2,0,0,2
2020-Q2,2020,2,93035,,,9,0,1,10
2020-Q2,2020,2,93036,,,8,0,4,12
2020-Q2,2020,2,93041,,,3,0,2,5
2020-Q2,2020,2,93060,,,2,0,0,2
2020-Q2,2020,2,93063,,,17,0,10,27
2020-Q2,2020,2,93065,,,41,0,13,54
2020-Q2,2020,2,93066,,,0,0,1,1
2020-Q2,2020,2,93101,,,21,0,1,22
2020-Q2,2020,2,93103,,,10,0,0,10
2020-Q2,2020,2,93105,,,15,0,5,20
2020-Q2,2020,2,93108,,,20,0,4,24
2020-Q2,2020,2,93109,,,11,1,1,13
2020-Q2,2020,2,93110,,,12,1,3,16
2020-Q2,2020,2,93111,,,6,0,3,9
2020-Q2,2020,2,93117,,,13,0,4,17
2020-Q2,2020,2,93212,,,1,0,0,1
2020-Q2,2020,2,93215,,,1,0,0,1
2020-Q2,2020,2,93221,,,3,0,0,3
2020-Q2,2020,2,93222,,,1,0,1,2
2020-Q2,2020,2,93225,,,2,0,0,2
2020-Q2,2020,2,93230,,,5,0,3,8
2020-Q2,2020,2,93245,,,2,0,4,6
2020-Q2,2020,2,93247,,,1,0,2,3
2020-Q2,2020,2,93257,,,1,0,0,1
2020-Q2,2020,2,93263,,,2,0,0,2
2020-Q2,2020,2,93265,,,2,0,0,2
2020-Q2,2020,2,93271,,,1,0,0,1
2020-Q2,2020,2,93274,,,2,0,0,2
2020-Q2,2020,2,93277,,,3,0,1,4
2020-Q2,2020,2,93283,,,1,0,0,1
2020-Q2,2020,2,93291,,,7,0,0,7
2020-Q2,2020,2,93292,,,2,0,0,2
2020-Q2,2020,2,93301,,,0,0,1,1
2020-Q2,2020,2,93304,,,1,0,0,1
2020-Q2,2020,2,93306,,,5,0,2,7
2020-Q2,2020,2,93307,,,0,0,2,2
2020-Q2,2020,2,93308,,,0,0,1,1
2020-Q2,2020,2,93309,,,3,0,1,4
2020-Q2,2020,2,93311,,,20,0,3,23
2020-Q2,2020,2,93312,,,9,0,1,10
2020-Q2,2020,2,93313,,,5,0,2,7
2020-Q2,2020,2,93314,,,7,0,1,8
2020-Q2,2020,2,93389,,,2,0,0,2
2020-Q2,2020,2,93401,,,16,0,3,19
2020-Q2,2020,2,93402,,,7,0,1,8
2020-Q2,2020,2,93405,,,3,0,0,3
2020-Q2,2020,2,93420,,,4,0,6,10
2020-Q2,2020,2,93422,,,4,0,1,5
2020-Q2,2020,2,93424,,,1,0,0,1
2020-Q2,2020,2,93427,,,2,0,0,2
2020-Q2,2020,2,93428,,,0,0,2,2
2020-Q2,2020,2,93430,,,0,0,1,1
2020-Q2,2020,2,93433,,,0,0,1,1
2020-Q2,2020,2,93436,,,3,0,0,3
2020-Q2,2020,2,93440,,,1,0,0,1
2020-Q2,2020,2,93441,,,1,0,0,1
2020-Q2,2020,2,93442,,,2,0,1,3
2020-Q2,2020,2,93444,,,9,0,3,12
2020-Q2,2020,2,93446,,,12,0,2,14
2020-Q2,2020,2,93449,,,7,0,2,9
2020-Q2,2020,2,93454,,,3,0,2,5
2020-Q2,2020,2,93455,,,8,0,3,11
2020-Q2,2020,2,93458,,,2,0,0,2
2020-Q2,2020,2,93460,,,3,0,0,3
2020-Q2,2020,2,93461,,,0,0,2,2
2020-Q2,2020,2,93463,,,4,0,1,5
2020-Q2,2020,2,93505,,,0,0,2,2
2020-Q2,2020,2,93510,,,2,0,1,3
2020-Q2,2020,2,93513,,,1,0,0,1
2020-Q2,2020,2,93514,,,1,0,1,2
2020-Q2,2020,2,93517,,,0,0,1,1
2020-Q2,2020,2,93532,,,1,0,0,1
2020-Q2,2020,2,93535,,,6,0,4,10
2020-Q2,2020,2,93536,,,16,0,2,18
2020-Q2,2020,2,93546,,,2,0,1,3
2020-Q2,2020,2,93550,,,1,0,4,5
2020-Q2,2020,2,93551,,,13,0,3,16
2020-Q2,2020,2,93552,,,5,0,0,5
2020-Q2,2020,2,93553,,,1,0,0,1
2020-Q2,2020,2,93555,,,2,0,1,3
2020-Q2,2020,2,93560,,,3,0,0,3
2020-Q2,2020,2,93561,,,3,0,0,3
2020-Q2,2020,2,93603,,,1,0,0,1
2020-Q2,2020,2,93610,,,1,0,0,1
2020-Q2,2020,2,93611,,,12,0,3,15
2020-Q2,2020,2,93612,,,4,0,10,14
2020-Q2,2020,2,93614,,,2,0,1,3
2020-Q2,2020,2,93619,,,19,0,5,24
2020-Q2,2020,2,93620,,,1,0,0,1
2020-Q2,2020,2,93622,,,2,0,0,2
2020-Q2,2020,2,93626,,,1,0,0,1
2020-Q2,2020,2,93631,,,2,0,1,3
2020-Q2,2020,2,93635,,,3,0,1,4
2020-Q2,2020,2,93636,,,7,0,2,9
2020-Q2,2020,2,93637,,,2,0,0,2
2020-Q2,2020,2,93638,,,1,0,0,1
2020-Q2,2020,2,93643,,,2,0,0,2
2020-Q2,2020,2,93647,,,1,0,0,1
2020-Q2,2020,2,93648,,,1,0,0,1
2020-Q2,2020,2,93650,,,0,0,1,1
2020-Q2,2020,2,93653,,,1,0,0,1
2020-Q2,2020,2,93657,,,4,0,0,4
2020-Q2,2020,2,93662,,,2,0,0,2
2020-Q2,2020,2,93667,,,0,0,1,1
2020-Q2,2020,2,93701,,,0,0,1,1
2020-Q2,2020,2,93702,,,1,0,1,2
2020-Q2,2020,2,93703,,,1,0,0,1
2020-Q2,2020,2,93704,,,2,0,5,7
2020-Q2,2020,2,93706,,,1,0,0,1
2020-Q2,2020,2,93710,,,2,0,0,2
2020-Q2,2020,2,93711,,,11,0,2,13
2020-Q2,2020,2,93720,,,9,0,2,11
2020-Q2,2020,2,93721,,,6,0,0,6
2020-Q2,2020,2,93722,,,3,0,2,5
2020-Q2,2020,2,93723,,,2,0,1,3
2020-Q2,2020,2,93726,,,1,0,2,3
2020-Q2,2020,2,93727,,,4,0,3,7
2020-Q2,2020,2,93730,,,10,0,2,12
2020-Q2,2020,2,93901,,,2,0,2,4
2020-Q2,2020,2,93905,,,6,0,0,6
2020-Q2,2020,2,93906,,,2,0,2,4
2020-Q2,2020,2,93907,,,1,0,1,2
2020-Q2,2020,2,93908,,,3,0,2,5
2020-Q2,2020,2,93920,,,1,0,0,1
2020-Q2,2020,2,93921,,,1,0,1,2
2020-Q2,2020,2,93923,,,6,0,7,13
2020-Q2,2020,2,93924,,,5,0,0,5
2020-Q2,2020,2,93926,,,1,0,0,1
2020-Q2,2020,2,93927,,,1,0,1,2
2020-Q2,2020,2,93930,,,1,0,0,1
2020-Q2,2020,2,93933,,,3,0,3,6
2020-Q2,2020,2,93940,,,8,0,3,11
2020-Q2,2020,2,93950,,,4,0,0,4
2020-Q2,2020,2,93953,,,2,0,1,3
2020-Q2,2020,2,93955,,,1,0,2,3
2020-Q2,2020,2,93960,,,1,0,1,2
2020-Q2,2020,2,94002,,,23,0,4,27
2020-Q2,2020,2,94005,,,3,0,2,5
2020-Q2,2020,2,94010,,,55,0,6,61
2020-Q2,2020,2,94014,,,17,0,3,20
2020-Q2,2020,2,94015,,,17,1,4,22
2020-Q2,2020,2,94017,,,0,0,1,1
2020-Q2,2020,2,94018,,,3,0,0,3
2020-Q2,2020,2,94019,,,10,0,2,12
2020-Q2,2020,2,94020,,,1,0,1,2
2020-Q2,2020,2,94022,,,40,0,4,44
2020-Q2,2020,2,94023,,,1,0,0,1
2020-Q2,2020,2,94024,,,37,0,7,44
2020-Q2,2020,2,94025,,,58,0,12,70
2020-Q2,2020,2,94027,,,17,0,3,20
2020-Q2,2020,2,94028,,,18,0,1,19
2020-Q2,2020,2,94030,,,19,1,1,21
2020-Q2,2020,2,94037,,,5,0,0,5
2020-Q2,2020,2,94038,,,2,0,0,2
2020-Q2,2020,2,94040,,,51,1,4,56
2020-Q2,2020,2,94041,,,20,0,4,24
2020-Q2,2020,2,94043,,,33,0,3,36
2020-Q2,2020,2,94044,,,21,0,4,25
2020-Q2,2020,2,94061,,,17,0,4,21
2020-Q2,2020,2,94062,,,47,0,3,50
2020-Q2,2020,2,94063,,,16,0,2,18
2020-Q2,2020,2,94065,,,11,1,0,12
2020-Q2,2020,2,94066,,,14,0,2,16
2020-Q2,2020,2,94070,,,37,0,5,42
2020-Q2,2020,2,94080,,,29,0,6,35
2020-Q2,2020,2,94085,,,27,0,2,29
2020-Q2,2020,2,94086,,,36,1,5,42
2020-Q2,2020,2,94087,,,41,1,12,54
2020-Q2,2020,2,94089,,,25,0,2,27
2020-Q2,2020,2,94102,,,12,0,2,14
2020-Q2,2020,2,94103,,,19,0,10,29
2020-Q2,2020,2,94104,,,2,0,2,4
2020-Q2,2020,2,94105,,,14,0,4,18
2020-Q2,2020,2,94107,,,26,0,5,31
2020-Q2,2020,2,94108,,,4,0,0,4
2020-Q2,2020,2,94109,,,22,0,3,25
2020-Q2,2020,2,94110,,,39,0,4,43
2020-Q2,2020,2,94111,,,2,0,1,3
2020-Q2,2020,2,94112,,,18,0,7,25
2020-Q2,2020,2,94114,,,34,0,9,43
2020-Q2,2020,2,94115,,,18,0,6,24
2020-Q2,2020,2,94116,,,25,0,4,29
2020-Q2,2020,2,94117,,,17,0,3,20
2020-Q2,2020,2,94118,,,17,1,4,22
2020-Q2,2020,2,94121,,,25,0,4,29
2020-Q2,2020,2,94122,,,26,0,7,33
2020-Q2,2020,2,94123,,,24,0,0,24
2020-Q2,2020,2,94124,,,6,2,7,15
2020-Q2,2020,2,94127,,,15,0,3,18
2020-Q2,2020,2,94129,,,3,0,0,3
2020-Q2,2020,2,94131,,,25,0,7,32
2020-Q2,2020,2,94132,,,11,1,4,16
2020-Q2,2020,2,94133,,,9,0,0,9
2020-Q2,2020,2,94134,,,5,0,3,8
2020-Q2,2020,2,94158,,,10,0,1,11
2020-Q2,2020,2,94188,,,1,0,0,1
2020-Q2,2020,2,94301,,,30,0,12,42
2020-Q2,2020,2,94303,,,40,1,12,53
2020-Q2,2020,2,94304,,,1,0,1,2
2020-Q2,2020,2,94305,,,3,0,0,3
2020-Q2,2020,2,94306,,,28,0,4,32
2020-Q2,2020,2,94401,,,16,0,3,19
2020-Q2,2020,2,94402,,,29,0,7,36
2020-Q2,2020,2,94403,,,19,0,9,28
2020-Q2,2020,2,94404,,,30,0,4,34
2020-Q2,2020,2,94501,,,27,1,3,31
2020-Q2,2020,2,94502,,,10,0,2,12
2020-Q2,2020,2,94503,,,6,0,5,11
