period,year,quarter,county,fuel_type,sales
2021-Q1,2021,1,Humboldt,PHEV,16
2021-Q1,2021,1,Imperial,Electric,16
2021-Q1,2021,1,Imperial,PHEV,8
2021-Q1,2021,1,Inyo,Electric,4
2021-Q1,2021,1,Inyo,PHEV,2
2021-Q1,2021,1,Kern,Electric,169
2021-Q1,2021,1,Kern,PHEV,98
2021-Q1,2021,1,Kings,Electric,27
2021-Q1,2021,1,Kings,PHEV,8
2021-Q1,2021,1,Lake,Electric,7
2021-Q1,2021,1,Lake,PHEV,3
2021-Q1,2021,1,Lassen,Electric,1
2021-Q1,2021,1,Los Angeles,Electric,8551
2021-Q1,2021,1,Los Angeles,Hydrogen,179
2021-Q1,2021,1,Los Angeles,PHEV,3071
2021-Q1,2021,1,Madera,Electric,31
2021-Q1,2021,1,Madera,PHEV,12
2021-Q1,2021,1,Marin,Electric,564
2021-Q1,2021,1,Marin,Hydrogen,7
2021-Q1,2021,1,Marin,PHEV,148
2021-Q1,2021,1,Mariposa,PHEV,6
2021-Q1,2021,1,Mendocino,Electric,19
2021-Q1,2021,1,Mendocino,PHEV,12
2021-Q1,2021,1,Merced,Electric,47
2021-Q1,2021,1,Merced,PHEV,22
2021-Q1,2021,1,Mono,Electric,4
2021-Q1,2021,1,Mono,PHEV,1
2021-Q1,2021,1,Monterey,Electric,176
2021-Q1,2021,1,Monterey,PHEV,43
2021-Q1,2021,1,Napa,Electric,162
2021-Q1,2021,1,Napa,PHEV,34
2021-Q1,2021,1,Nevada,Electric,60
2021-Q1,2021,1,Nevada,PHEV,14
2021-Q1,2021,1,Orange,Electric,4319
2021-Q1,2021,1,Orange,Hydrogen,139
2021-Q1,2021,1,Orange,PHEV,1300
2021-Q1,2021,1,Out Of State,Electric,47
2021-Q1,2021,1,Out Of State,Hydrogen,11
2021-Q1,2021,1,Out Of State,PHEV,47
2021-Q1,2021,1,Placer,Electric,361
2021-Q1,2021,1,Placer,Hydrogen,4
2021-Q1,2021,1,Placer,PHEV,100
2021-Q1,2021,1,Plumas,Electric,1
2021-Q1,2021,1,Riverside,Electric,1282
2021-Q1,2021,1,Riverside,Hydrogen,9
2021-Q1,2021,1,Riverside,PHEV,452
2021-Q1,2021,1,Sacramento,Electric,797
2021-Q1,2021,1,Sacramento,Hydrogen,12
2021-Q1,2021,1,Sacramento,PHEV,354
2021-Q1,2021,1,San Benito,Electric,26
2021-Q1,2021,1,San Benito,PHEV,11
2021-Q1,2021,1,San Bernardino,Electric,908
2021-Q1,2021,1,San Bernardino,Hydrogen,9
2021-Q1,2021,1,San Bernardino,PHEV,401
2021-Q1,2021,1,San Diego,Electric,2920
2021-Q1,2021,1,San Diego,Hydrogen,24
2021-Q1,2021,1,San Diego,PHEV,840
2021-Q1,2021,1,San Francisco,Electric,1046
2021-Q1,2021,1,San Francisco,Hydrogen,15
2021-Q1,2021,1,San Francisco,PHEV,357
2021-Q1,2021,1,San Joaquin,Electric,355
2021-Q1,2021,1,San Joaquin,PHEV,96
2021-Q1,2021,1,San Luis Obispo,Electric,184
2021-Q1,2021,1,San Luis Obispo,PHEV,71
2021-Q1,2021,1,San Mateo,Electric,1233
2021-Q1,2021,1,San Mateo,Hydrogen,20
2021-Q1,2021,1,San Mateo,PHEV,286
2021-Q1,2021,1,Santa Barbara,Electric,283
2021-Q1,2021,1,Santa Barbara,Hydrogen,8
2021-Q1,2021,1,Santa Barbara,PHEV,93
2021-Q1,2021,1,Santa Clara,Electric,2983
2021-Q1,2021,1,Santa Clara,Hydrogen,53
2021-Q1,2021,1,Santa Clara,PHEV,814
2021-Q1,2021,1,Santa Cruz,Electric,227
2021-Q1,2021,1,Santa Cruz,Hydrogen,4
2021-Q1,2021,1,Santa Cruz,PHEV,67
2021-Q1,2021,1,Shasta,Electric,41
2021-Q1,2021,1,Shasta,PHEV,28
2021-Q1,2021,1,Siskiyou,Electric,2
2021-Q1,2021,1,Siskiyou,PHEV,1
2021-Q1,2021,1,Solano,Electric,283
2021-Q1,2021,1,Solano,PHEV,102
2021-Q1,2021,1,Sonoma,Electric,395
2021-Q1,2021,1,Sonoma,Hydrogen,2
2021-Q1,2021,1,Sonoma,PHEV,144
2021-Q1,2021,1,Stanislaus,Electric,144
2021-Q1,2021,1,Stanislaus,PHEV,33
2021-Q1,2021,1,Sutter,Electric,32
2021-Q1,2021,1,Sutter,PHEV,7
2021-Q1,2021,1,Tehama,Electric,7
2021-Q1,2021,1,Tehama,PHEV,4
2021-Q1,2021,1,Trinity,Electric,1
2021-Q1,2021,1,Tulare,Electric,73
2021-Q1,2021,1,Tulare,PHEV,36
2021-Q1,2021,1,Tuolumne,Electric,9
2021-Q1,2021,1,Tuolumne,PHEV,4
2021-Q1,2021,1,Ventura,Electric,710
2021-Q1,2021,1,Ventura,Hydrogen,22
2021-Q1,2021,1,Ventura,PHEV,205
2021-Q1,2021,1,Yolo,Electric,135
2021-Q1,2021,1,Yolo,Hydrogen,3
2021-Q1,2021,1,Yolo,PHEV,28
2021-Q1,2021,1,Yuba,Electric,11
2021-Q1,2021,1,Yuba,PHEV,5
2021-Q2,2021,2,Alameda,Electric,2184
2021-Q2,2021,2,Alameda,Hydrogen,83
2021-Q2,2021,2,Alameda,PHEV,979
2021-Q2,2021,2,Alpine,PHEV,2
2021-Q2,2021,2,Amador,Electric,9
2021-Q2,2021,2,Amador,PHEV,4
2021-Q2,2021,2,Butte,Electric,50
2021-Q2,2021,2,Butte,PHEV,37
2021-Q2,2021,2,Calaveras,Electric,12
2021-Q2,2021,2,Calaveras,PHEV,4
2021-Q2,2021,2,Colusa,PHEV,2
2021-Q2,2021,2,Contra Costa,Electric,1368
2021-Q2,2021,2,Contra Costa,Hydrogen,31
2021-Q2,2021,2,Contra Costa,PHEV,687
2021-Q2,2021,2,Del Norte,Electric,2
2021-Q2,2021,2,El Dorado,Electric,136
2021-Q2,2021,2,El Dorado,Hydrogen,1
2021-Q2,2021,2,El Dorado,PHEV,62
2021-Q2,2021,2,Fresno,Electric,353
2021-Q2,2021,2,Fresno,PHEV,229
2021-Q2,2021,2,Glenn,PHEV,3
2021-Q2,2021,2,Humboldt,Electric,39
2021-Q2,2021,2,Humboldt,PHEV,26
2021-Q2,2021,2,Imperial,Electric,32
2021-Q2,2021,2,Imperial,PHEV,27
2021-Q2,2021,2,Inyo,Electric,7
2021-Q2,2021,2,Inyo,PHEV,4
2021-Q2,2021,2,Kern,Electric,257
2021-Q2,2021,2,Kern,Hydrogen,4
2021-Q2,2021,2,Kern,PHEV,164
2021-Q2,2021,2,Kings,Electric,25
2021-Q2,2021,2,Kings,PHEV,24
2021-Q2,2021,2,Lake,Electric,9
2021-Q2,2021,2,Lake,PHEV,19
2021-Q2,2021,2,Lassen,Electric,1
2021-Q2,2021,2,Los Angeles,Electric,10006
2021-Q2,2021,2,Los Angeles,Hydrogen,408
2021-Q2,2021,2,Los Angeles,PHEV,5231
2021-Q2,2021,2,Madera,Electric,40
2021-Q2,2021,2,Madera,PHEV,26
2021-Q2,2021,2,Marin,Electric,502
2021-Q2,2021,2,Marin,Hydrogen,7
2021-Q2,2021,2,Marin,PHEV,254
2021-Q2,2021,2,Mariposa,Electric,2
2021-Q2,2021,2,Mariposa,PHEV,4
2021-Q2,2021,2,Mendocino,Electric,33
2021-Q2,2021,2,Mendocino,PHEV,23
2021-Q2,2021,2,Merced,Electric,73
2021-Q2,2021,2,Merced,Hydrogen,1
2021-Q2,2021,2,Merced,PHEV,41
2021-Q2,2021,2,Mono,Electric,6
2021-Q2,2021,2,Mono,PHEV,4
2021-Q2,2021,2,Monterey,Electric,225
2021-Q2,2021,2,Monterey,PHEV,109
2021-Q2,2021,2,Napa,Electric,128
2021-Q2,2021,2,Napa,PHEV,72
2021-Q2,2021,2,Nevada,Electric,49
2021-Q2,2021,2,Nevada,PHEV,40
2021-Q2,2021,2,Orange,Electric,4964
2021-Q2,2021,2,Orange,Hydrogen,268
2021-Q2,2021,2,Orange,PHEV,2056
2021-Q2,2021,2,Out Of State,Electric,279
2021-Q2,2021,2,Out Of State,Hydrogen,3
2021-Q2,2021,2,Out Of State,PHEV,139
2021-Q2,2021,2,Placer,Electric,386
2021-Q2,2021,2,Placer,Hydrogen,7
2021-Q2,2021,2,Placer,PHEV,176
2021-Q2,2021,2,Plumas,Electric,5
2021-Q2,2021,2,Riverside,Electric,1689
2021-Q2,2021,2,Riverside,Hydrogen,18
2021-Q2,2021,2,Riverside,PHEV,830
2021-Q2,2021,2,Sacramento,Electric,900
2021-Q2,2021,2,Sacramento,Hydrogen,32
2021-Q2,2021,2,Sacramento,PHEV,528
2021-Q2,2021,2,San Benito,Electric,46
2021-Q2,2021,2,San Benito,PHEV,19
2021-Q2,2021,2,San Bernardino,Electric,1259
2021-Q2,2021,2,San Bernardino,Hydrogen,28
2021-Q2,2021,2,San Bernardino,PHEV,671
2021-Q2,2021,2,San Diego,Electric,3089
2021-Q2,2021,2,San Diego,Hydrogen,58
2021-Q2,2021,2,San Diego,PHEV,1350
2021-Q2,2021,2,San Francisco,Electric,1033
2021-Q2,2021,2,San Francisco,Hydrogen,24
2021-Q2,2021,2,San Francisco,PHEV,522
2021-Q2,2021,2,San Joaquin,Electric,484
2021-Q2,2021,2,San Joaquin,Hydrogen,10
2021-Q2,2021,2,San Joaquin,PHEV,203
2021-Q2,2021,2,San Luis Obispo,Electric,253
2021-Q2,2021,2,San Luis Obispo,PHEV,99
2021-Q2,2021,2,San Mateo,Electric,1216
2021-Q2,2021,2,San Mateo,Hydrogen,26
2021-Q2,2021,2,San Mateo,PHEV,472
2021-Q2,2021,2,Santa Barbara,Electric,307
2021-Q2,2021,2,Santa Barbara,Hydrogen,13
2021-Q2,2021,2,Santa Barbara,PHEV,132
2021-Q2,2021,2,Santa Clara,Electric,3614
2021-Q2,2021,2,Santa Clara,Hydrogen,143
2021-Q2,2021,2,Santa Clara,PHEV,1210
2021-Q2,2021,2,Santa Cruz,Electric,229
2021-Q2,2021,2,Santa Cruz,Hydrogen,1
2021-Q2,2021,2,Santa Cruz,PHEV,114
2021-Q2,2021,2,Shasta,Electric,46
2021-Q2,2021,2,Shasta,PHEV,54
2021-Q2,2021,2,Siskiyou,Electric,4
2021-Q2,2021,2,Siskiyou,PHEV,6
2021-Q2,2021,2,Solano,Electric,306
2021-Q2,2021,2,Solano,Hydrogen,3
2021-Q2,2021,2,Solano,PHEV,154
2021-Q2,2021,2,Sonoma,Electric,453
2021-Q2,2021,2,Sonoma,Hydrogen,2
2021-Q2,2021,2,Sonoma,PHEV,194
2021-Q2,2021,2,Stanislaus,Electric,162
2021-Q2,2021,2,Stanislaus,Hydrogen,1
2021-Q2,2021,2,Stanislaus,PHEV,103
2021-Q2,2021,2,Sutter,Electric,32
2021-Q2,2021,2,Sutter,PHEV,14
2021-Q2,2021,2,Tehama,Electric,9
2021-Q2,2021,2,Tehama,PHEV,13
2021-Q2,2021,2,Tulare,Electric,79
2021-Q2,2021,2,Tulare,PHEV,67
2021-Q2,2021,2,Tuolumne,Electric,13
2021-Q2,2021,2,Tuolumne,PHEV,11
2021-Q2,2021,2,Ventura,Electric,818
2021-Q2,2021,2,Ventura,Hydrogen,28
2021-Q2,2021,2,Ventura,PHEV,348
2021-Q2,2021,2,Yolo,Electric,164
2021-Q2,2021,2,Yolo,Hydrogen,2
2021-Q2,2021,2,Yolo,PHEV,73
2021-Q2,2021,2,Yuba,Electric,19
2021-Q2,2021,2,Yuba,PHEV,16
2021-Q3,2021,3,Alameda,Electric,2614
2021-Q3,2021,3,Alameda,Hydrogen,42
2021-Q3,2021,3,Alameda,PHEV,637
2021-Q3,2021,3,Alpine,Electric,2
2021-Q3,2021,3,Alpine,PHEV,2
2021-Q3,2021,3,Amador,Electric,13
2021-Q3,2021,3,Amador,PHEV,4
2021-Q3,2021,3,Butte,Electric,58
2021-Q3,2021,3,Butte,Hydrogen,1
2021-Q3,2021,3,Butte,PHEV,34
2021-Q3,2021,3,Calaveras,Electric,14
2021-Q3,2021,3,Calaveras,PHEV,12
2021-Q3,2021,3,Colusa,Electric,2
2021-Q3,2021,3,Contra Costa,Electric,1717
2021-Q3,2021,3,Contra Costa,Hydrogen,21
2021-Q3,2021,3,Contra Costa,PHEV,428
2021-Q3,2021,3,Del Norte,Electric,1
2021-Q3,2021,3,Del Norte,PHEV,1
2021-Q3,2021,3,El Dorado,Electric,158
2021-Q3,2021,3,El Dorado,Hydrogen,1
2021-Q3,2021,3,El Dorado,PHEV,47
2021-Q3,2021,3,Fresno,Electric,415
2021-Q3,2021,3,Fresno,PHEV,142
2021-Q3,2021,3,Glenn,Electric,4
2021-Q3,2021,3,Glenn,PHEV,1
2021-Q3,2021,3,Humboldt,Electric,32
2021-Q3,2021,3,Humboldt,PHEV,22
2021-Q3,2021,3,Imperial,Electric,45
2021-Q3,2021,3,Imperial,PHEV,22
2021-Q3,2021,3,Inyo,Electric,2
2021-Q3,2021,3,Inyo,PHEV,5
2021-Q3,2021,3,Kern,Electric,300
2021-Q3,2021,3,Kern,PHEV,105
2021-Q3,2021,3,Kings,Electric,37
2021-Q3,2021,3,Kings,PHEV,11
2021-Q3,2021,3,Lake,Electric,15
2021-Q3,2021,3,Lake,PHEV,4
2021-Q3,2021,3,Lassen,Electric,1
2021-Q3,2021,3,Los Angeles,Electric,11313
2021-Q3,2021,3,Los Angeles,Hydrogen,208
2021-Q3,2021,3,Los Angeles,PHEV,3565
2021-Q3,2021,3,Madera,Electric,41
2021-Q3,2021,3,Madera,PHEV,14
2021-Q3,2021,3,Marin,Electric,596
2021-Q3,2021,3,Marin,Hydrogen,4
2021-Q3,2021,3,Marin,PHEV,189
2021-Q3,2021,3,Mariposa,Electric,5
2021-Q3,2021,3,Mariposa,PHEV,4
2021-Q3,2021,3,Mendocino,Electric,25
2021-Q3,2021,3,Mendocino,PHEV,17
2021-Q3,2021,3,Merced,Electric,84
2021-Q3,2021,3,Merced,PHEV,22
2021-Q3,2021,3,Mono,Electric,3
2021-Q3,2021,3,Monterey,Electric,257
2021-Q3,2021,3,Monterey,PHEV,71
2021-Q3,2021,3,Napa,Electric,150
2021-Q3,2021,3,Napa,Hydrogen,2
2021-Q3,2021,3,Napa,PHEV,49
2021-Q3,2021,3,Nevada,Electric,54
2021-Q3,2021,3,Nevada,PHEV,28
2021-Q3,2021,3,Orange,Electric,5414
2021-Q3,2021,3,Orange,Hydrogen,172
2021-Q3,2021,3,Orange,PHEV,1467
2021-Q3,2021,3,Out Of State,Electric,583
2021-Q3,2021,3,Out Of State,Hydrogen,1
2021-Q3,2021,3,Out Of State,PHEV,302
2021-Q3,2021,3,Placer,Electric,506
2021-Q3,2021,3,Placer,Hydrogen,10
2021-Q3,2021,3,Placer,PHEV,145
2021-Q3,2021,3,Plumas,Electric,2
2021-Q3,2021,3,Plumas,PHEV,6
2021-Q3,2021,3,Riverside,Electric,2140
2021-Q3,2021,3,Riverside,Hydrogen,11
2021-Q3,2021,3,Riverside,PHEV,615
2021-Q3,2021,3,Sacramento,Electric,1023
2021-Q3,2021,3,Sacramento,Hydrogen,22
2021-Q3,2021,3,Sacramento,PHEV,313
2021-Q3,2021,3,San Benito,Electric,62
2021-Q3,2021,3,San Benito,Hydrogen,1
2021-Q3,2021,3,San Benito,PHEV,25
2021-Q3,2021,3,San Bernardino,Electric,1471
2021-Q3,2021,3,San Bernardino,Hydrogen,11
2021-Q3,2021,3,San Bernardino,PHEV,524
2021-Q3,2021,3,San Diego,Electric,4235
2021-Q3,2021,3,San Diego,Hydrogen,33
2021-Q3,2021,3,San Diego,PHEV,1091
2021-Q3,2021,3,San Francisco,Electric,1081
2021-Q3,2021,3,San Francisco,Hydrogen,13
2021-Q3,2021,3,San Francisco,PHEV,381
2021-Q3,2021,3,San Joaquin,Electric,580
2021-Q3,2021,3,San Joaquin,PHEV,124
2021-Q3,2021,3,San Luis Obispo,Electric,205
2021-Q3,2021,3,San Luis Obispo,PHEV,89
2021-Q3,2021,3,San Mateo,Electric,1329
2021-Q3,2021,3,San Mateo,Hydrogen,12
2021-Q3,2021,3,San Mateo,PHEV,352
2021-Q3,2021,3,Santa Barbara,Electric,315
2021-Q3,2021,3,Santa Barbara,Hydrogen,3
2021-Q3,2021,3,Santa Barbara,PHEV,124
2021-Q3,2021,3,Santa Clara,Electric,3836
2021-Q3,2021,3,Santa Clara,Hydrogen,53
2021-Q3,2021,3,Santa Clara,PHEV,878
2021-Q3,2021,3,Santa Cruz,Electric,222
2021-Q3,2021,3,Santa Cruz,Hydrogen,1
2021-Q3,2021,3,Santa Cruz,PHEV,88
2021-Q3,2021,3,Shasta,Electric,52
2021-Q3,2021,3,Shasta,PHEV,34
2021-Q3,2021,3,Sierra,Electric,1
2021-Q3,2021,3,Siskiyou,Electric,6
2021-Q3,2021,3,Siskiyou,PHEV,3
2021-Q3,2021,3,Solano,Electric,396
2021-Q3,2021,3,Solano,Hydrogen,4
2021-Q3,2021,3,Solano,PHEV,91
2021-Q3,2021,3,Sonoma,Electric,452
2021-Q3,2021,3,Sonoma,Hydrogen,3
2021-Q3,2021,3,Sonoma,PHEV,147
2021-Q3,2021,3,Stanislaus,Electric,258
2021-Q3,2021,3,Stanislaus,PHEV,59
2021-Q3,2021,3,Sutter,Electric,46
2021-Q3,2021,3,Sutter,PHEV,7
2021-Q3,2021,3,Tehama,Electric,8
2021-Q3,2021,3,Tehama,PHEV,3
2021-Q3,2021,3,Trinity,Electric,3
2021-Q3,2021,3,Tulare,Electric,97
2021-Q3,2021,3,Tulare,PHEV,48
2021-Q3,2021,3,Tuolumne,Electric,15
2021-Q3,2021,3,Tuolumne,PHEV,7
2021-Q3,2021,3,Ventura,Electric,925
2021-Q3,2021,3,Ventura,Hydrogen,11
2021-Q3,2021,3,Ventura,PHEV,264
2021-Q3,2021,3,Yolo,Electric,139
2021-Q3,2021,3,Yolo,Hydrogen,5
2021-Q3,2021,3,Yolo,PHEV,56
2021-Q3,2021,3,Yuba,Electric,14
2021-Q3,2021,3,Yuba,PHEV,8
2021-Q4,2021,4,Alameda,Electric,2805
2021-Q4,2021,4,Alameda,Hydrogen,41
2021-Q4,2021,4,Alameda,PHEV,518
2021-Q4,2021,4,Amador,Electric,15
2021-Q4,2021,4,Amador,PHEV,7
2021-Q4,2021,4,Butte,Electric,42
2021-Q4,2021,4,Butte,PHEV,28
2021-Q4,2021,4,Calaveras,Electric,14
2021-Q4,2021,4,Calaveras,PHEV,6
2021-Q4,2021,4,Colusa,Electric,7
2021-Q4,2021,4,Colusa,PHEV,1
2021-Q4,2021,4,Contra Costa,Electric,1774
2021-Q4,2021,4,Contra Costa,Hydrogen,20
2021-Q4,2021,4,Contra Costa,PHEV,362
2021-Q4,2021,4,Del Norte,Electric,3
2021-Q4,2021,4,Del Norte,PHEV,3
2021-Q4,2021,4,El Dorado,Electric,171
2021-Q4,2021,4,El Dorado,PHEV,53
2021-Q4,2021,4,Fresno,Electric,453
2021-Q4,2021,4,Fresno,PHEV,115
2021-Q4,2021,4,Glenn,Electric,6
2021-Q4,2021,4,Glenn,PHEV,3
2021-Q4,2021,4,Humboldt,Electric,31
2021-Q4,2021,4,Humboldt,PHEV,29
2021-Q4,2021,4,Imperial,Electric,28
2021-Q4,2021,4,Imperial,PHEV,20
2021-Q4,2021,4,Inyo,Electric,6
2021-Q4,2021,4,Inyo,PHEV,1
2021-Q4,2021,4,Kern,Electric,289
2021-Q4,2021,4,Kern,Hydrogen,3
2021-Q4,2021,4,Kern,PHEV,111
2021-Q4,2021,4,Kings,Electric,37
2021-Q4,2021,4,Kings,PHEV,20
2021-Q4,2021,4,Lake,Electric,11
2021-Q4,2021,4,Lake,PHEV,5
2021-Q4,2021,4,Lassen,Electric,1
2021-Q4,2021,4,Los Angeles,Electric,12538
2021-Q4,2021,4,Los Angeles,Hydrogen,228
2021-Q4,2021,4,Los Angeles,PHEV,3266
2021-Q4,2021,4,Madera,Electric,63
2021-Q4,2021,4,Madera,PHEV,20
2021-Q4,2021,4,Marin,Electric,643
2021-Q4,2021,4,Marin,Hydrogen,4
2021-Q4,2021,4,Marin,PHEV,185
2021-Q4,2021,4,Mariposa,Electric,1
2021-Q4,2021,4,Mariposa,PHEV,2
2021-Q4,2021,4,Mendocino,Electric,30
2021-Q4,2021,4,Mendocino,PHEV,10
2021-Q4,2021,4,Merced,Electric,76
2021-Q4,2021,4,Merced,PHEV,24
2021-Q4,2021,4,Modoc,Electric,2
2021-Q4,2021,4,Mono,Electric,7
2021-Q4,2021,4,Mono,PHEV,4
2021-Q4,2021,4,Monterey,Electric,261
2021-Q4,2021,4,Monterey,PHEV,60
2021-Q4,2021,4,Napa,Electric,173
2021-Q4,2021,4,Napa,Hydrogen,1
2021-Q4,2021,4,Napa,PHEV,24
2021-Q4,2021,4,Nevada,Electric,56
2021-Q4,2021,4,Nevada,Hydrogen,1
2021-Q4,2021,4,Nevada,PHEV,25
2021-Q4,2021,4,Orange,Electric,6012
2021-Q4,2021,4,Orange,Hydrogen,186
2021-Q4,2021,4,Orange,PHEV,1332
2021-Q4,2021,4,Out Of State,Electric,88
2021-Q4,2021,4,Out Of State,PHEV,676
2021-Q4,2021,4,Placer,Electric,565
2021-Q4,2021,4,Placer,Hydrogen,2
2021-Q4,2021,4,Placer,PHEV,116
2021-Q4,2021,4,Plumas,Electric,10
2021-Q4,2021,4,Plumas,PHEV,3
2021-Q4,2021,4,Riverside,Electric,2160
2021-Q4,2021,4,Riverside,Hydrogen,22
2021-Q4,2021,4,Riverside,PHEV,605
2021-Q4,2021,4,Sacramento,Electric,1191
2021-Q4,2021,4,Sacramento,Hydrogen,15
2021-Q4,2021,4,Sacramento,PHEV,291
2021-Q4,2021,4,San Benito,Electric,53
2021-Q4,2021,4,San Benito,PHEV,14
2021-Q4,2021,4,San Bernardino,Electric,1616
2021-Q4,2021,4,San Bernardino,Hydrogen,16
2021-Q4,2021,4,San Bernardino,PHEV,440
2021-Q4,2021,4,San Diego,Electric,4042
2021-Q4,2021,4,San Diego,Hydrogen,52
2021-Q4,2021,4,San Diego,PHEV,1076
2021-Q4,2021,4,San Francisco,Electric,1238
2021-Q4,2021,4,San Francisco,Hydrogen,31
2021-Q4,2021,4,San Francisco,PHEV,282
2021-Q4,2021,4,San Joaquin,Electric,658
2021-Q4,2021,4,San Joaquin,Hydrogen,3
2021-Q4,2021,4,San Joaquin,PHEV,101
2021-Q4,2021,4,San Luis Obispo,Electric,189
2021-Q4,2021,4,San Luis Obispo,PHEV,88
2021-Q4,2021,4,San Mateo,Electric,1757
2021-Q4,2021,4,San Mateo,Hydrogen,24
2021-Q4,2021,4,San Mateo,PHEV,255
2021-Q4,2021,4,Santa Barbara,Electric,365
2021-Q4,2021,4,Santa Barbara,Hydrogen,4
2021-Q4,2021,4,Santa Barbara,PHEV,88
2021-Q4,2021,4,Santa Clara,Electric,4671
2021-Q4,2021,4,Santa Clara,Hydrogen,94
2021-Q4,2021,4,Santa Clara,PHEV,690
2021-Q4,2021,4,Santa Cruz,Electric,268
2021-Q4,2021,4,Santa Cruz,Hydrogen,3
2021-Q4,2021,4,Santa Cruz,PHEV,64
2021-Q4,2021,4,Shasta,Electric,57
2021-Q4,2021,4,Shasta,PHEV,25
2021-Q4,2021,4,Siskiyou,Electric,5
2021-Q4,2021,4,Siskiyou,PHEV,7
2021-Q4,2021,4,Solano,Electric,408
2021-Q4,2021,4,Solano,Hydrogen,1
2021-Q4,2021,4,Solano,PHEV,93
2021-Q4,2021,4,Sonoma,Electric,438
2021-Q4,2021,4,Sonoma,Hydrogen,1
2021-Q4,2021,4,Sonoma,PHEV,125
2021-Q4,2021,4,Stanislaus,Electric,233
2021-Q4,2021,4,Stanislaus,Hydrogen,1
2021-Q4,2021,4,Stanislaus,PHEV,49
2021-Q4,2021,4,Sutter,Electric,53
2021-Q4,2021,4,Sutter,PHEV,8
2021-Q4,2021,4,Tehama,Electric,8
2021-Q4,2021,4,Tehama,PHEV,8
2021-Q4,2021,4,Trinity,Electric,1
2021-Q4,2021,4,Trinity,PHEV,1
2021-Q4,2021,4,Tulare,Electric,90
2021-Q4,2021,4,Tulare,PHEV,40
2021-Q4,2021,4,Tuolumne,Electric,14
2021-Q4,2021,4,Tuolumne,PHEV,12
2021-Q4,2021,4,Ventura,Electric,1134
2021-Q4,2021,4,Ventura,Hydrogen,8
2021-Q4,2021,4,Ventura,PHEV,210
2021-Q4,2021,4,Yolo,Electric,170
2021-Q4,2021,4,Yolo,Hydrogen,8
2021-Q4,2021,4,Yolo,PHEV,46
2021-Q4,2021,4,Yuba,Electric,34
2021-Q4,2021,4,Yuba,PHEV,7
2022-Q1,2022,1,Alameda,Electric,3631
2022-Q1,2022,1,Alameda,Hydrogen,39
2022-Q1,2022,1,Alameda,PHEV,463
2022-Q1,2022,1,Amador,Electric,17
2022-Q1,2022,1,Amador,PHEV,4
2022-Q1,2022,1,Butte,Electric,69
2022-Q1,2022,1,Butte,PHEV,21
2022-Q1,2022,1,Calaveras,Electric,30
2022-Q1,2022,1,Calaveras,PHEV,4
2022-Q1,2022,1,Colusa,Electric,2
2022-Q1,2022,1,Contra Costa,Electric,2119
2022-Q1,2022,1,Contra Costa,Hydrogen,20
2022-Q1,2022,1,Contra Costa,PHEV,337
2022-Q1,2022,1,Del Norte,Electric,2
2022-Q1,2022,1,El Dorado,Electric,191
2022-Q1,2022,1,El Dorado,Hydrogen,3
2022-Q1,2022,1,El Dorado,PHEV,40
2022-Q1,2022,1,Fresno,Electric,498
2022-Q1,2022,1,Fresno,Hydrogen,1
2022-Q1,2022,1,Fresno,PHEV,120
2022-Q1,2022,1,Glenn,Electric,6
2022-Q1,2022,1,Glenn,PHEV,2
2022-Q1,2022,1,Humboldt,Electric,35
2022-Q1,2022,1,Humboldt,PHEV,23
2022-Q1,2022,1,Imperial,Electric,36
2022-Q1,2022,1,Imperial,PHEV,21
2022-Q1,2022,1,Inyo,Electric,6
2022-Q1,2022,1,Inyo,PHEV,3
2022-Q1,2022,1,Kern,Electric,353
2022-Q1,2022,1,Kern,PHEV,87
2022-Q1,2022,1,Kings,Electric,38
2022-Q1,2022,1,Kings,PHEV,12
2022-Q1,2022,1,Lake,Electric,18
2022-Q1,2022,1,Lake,PHEV,3
2022-Q1,2022,1,Los Angeles,Electric,15082
2022-Q1,2022,1,Los Angeles,Hydrogen,276
2022-Q1,2022,1,Los Angeles,PHEV,2708
2022-Q1,2022,1,Madera,Electric,44
2022-Q1,2022,1,Madera,PHEV,6
2022-Q1,2022,1,Marin,Electric,659
2022-Q1,2022,1,Marin,Hydrogen,4
2022-Q1,2022,1,Marin,PHEV,151
2022-Q1,2022,1,Mariposa,Electric,3
2022-Q1,2022,1,Mariposa,PHEV,1
2022-Q1,2022,1,Mendocino,Electric,28
2022-Q1,2022,1,Mendocino,PHEV,9
2022-Q1,2022,1,Merced,Electric,93
2022-Q1,2022,1,Merced,PHEV,22
2022-Q1,2022,1,Mono,Electric,4
2022-Q1,2022,1,Mono,PHEV,1
2022-Q1,2022,1,Monterey,Electric,318
2022-Q1,2022,1,Monterey,Hydrogen,3
2022-Q1,2022,1,Monterey,PHEV,52
2022-Q1,2022,1,Napa,Electric,193
2022-Q1,2022,1,Napa,PHEV,37
2022-Q1,2022,1,Nevada,Electric,72
2022-Q1,2022,1,Nevada,PHEV,15
2022-Q1,2022,1,Orange,Electric,7904
2022-Q1,2022,1,Orange,Hydrogen,178
2022-Q1,2022,1,Orange,PHEV,1148
2022-Q1,2022,1,Out Of State,Electric,112
2022-Q1,2022,1,Out Of State,Hydrogen,1
2022-Q1,2022,1,Out Of State,PHEV,214
2022-Q1,2022,1,Placer,Electric,652
2022-Q1,2022,1,Placer,Hydrogen,9
